participant_id,session_id,task,date,time,marker,alien_speed,ball_colour,bet_scaling,confidence,exploded,n_hits,outcome_interval,pink_bet,purple_bet,response,rt,score,trial,trial_outcome,trial_type,V_RW,PE_RW
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:09.666000,trial_295_trial,197.5,grey,-999,0.5,1,153,1216,-999,-999,2,1583.40000000002,10050,295,0,trial,0.7010404767850978,-0.7010404767850978
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:12.601000,trial_296_trial,197.5,grey,-999,0.5,0,153,1250,-999,-999,2,733.400000000023,10050,296,1,trial,0.6188904291181205,0.38110957088187947
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:15.649000,trial_297_trial,197.5,grey,-999,0.5,1,153,1233,-999,-999,2,2366.69999999995,10000,297,0,trial,0.6635500036377885,-0.6635500036377885
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:19.383000,trial_298_trial,197.5,grey,-999,0.5,0,153,1250,-999,-999,2,566.700000000069,10000,298,1,trial,0.585793203234126,0.414206796765874
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:22.148000,trial_299_trial,197.5,grey,-999,0.5,0,153,1216,-999,-999,2,150.100000000093,10000,299,1,trial,0.6343312109884678,0.3656687890115322
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:24.547000,trial_300_trial,182.5,grey,-999,0.5,1,153,1234,-999,-999,2,333.199999999953,9950,300,0,trial,0.6771813878932057,-0.6771813878932057
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:26.252000,trial_301_trial,182.5,grey,-999,0.5,1,153,1233,-999,-999,1,933.599999999976,9900,301,0,trial,0.597827220570753,-0.597827220570753
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:28.551000,trial_302_trial,182.5,grey,-999,0.5,1,153,1233,-999,-999,1,483.5,9850,302,0,trial,0.5277720150686049,-0.5277720150686049
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:30.401000,trial_303_trial,182.5,grey,-999,0.5,0,153,1233,-999,-999,1,481.5,9850,303,1,trial,0.46592609085890574,0.5340739091410942
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:33.066000,trial_304_trial,182.5,grey,-999,0.5,1,153,1217,-999,-999,1,566.29999999993,9800,304,0,trial,0.5285104901147555,-0.5285104901147555
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:34.981000,trial_305_trial,182.5,grey,-999,0.5,1,153,1233,-999,-999,2,416.79999999993,9750,305,0,trial,0.4665780291611006,-0.4665780291611006
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:36.765000,trial_306_trial,182.5,grey,-999,0.5,1,153,1233,-999,-999,1,783.099999999976,9700,306,0,trial,0.4119030016766341,-0.4119030016766341
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:38.915000,trial_307_trial,182.5,grey,-999,0.5,1,153,1233,-999,-999,1,933.400000000023,9650,307,0,trial,0.36363495961280984,-0.36363495961280984
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:41.214000,trial_308_trial,182.5,grey,-999,0.5,0,154,1233,-999,-999,2,616.900000000023,9750,308,1,trial,0.3210231130008073,0.6789768869991927
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:43.132000,trial_309_trial,182.5,grey,-999,0.5,0,155,1233,-999,-999,2,800.199999999953,9850,309,1,trial,0.40058768235000075,0.5994123176499992
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:45.715000,trial_310_trial,182.5,grey,-999,0.5,0,156,1233,-999,-999,2,716.900000000023,9950,310,1,trial,0.47082863433174443,0.5291713656682555
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:48.285000,trial_311_trial,195.0,grey,-999,0.5,0,157,1216,-999,-999,2,650.100000000093,10050,311,1,trial,0.5328385386856306,0.4671614613143694
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:50.332000,trial_312_trial,195.0,grey,-999,0.5,1,157,1217,-999,-999,2,800.0,10000,312,0,trial,0.5875819345179866,-0.5875819345179866
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:52.482000,trial_313_trial,180.0,grey,-999,0.5,1,157,1238,-999,-999,2,999.699999999953,9950,313,0,trial,0.5187273026852167,-0.5187273026852167
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:54.854000,trial_314_trial,180.0,grey,-999,0.5,0,157,1217,-999,-999,2,1283.40000000002,9950,314,1,trial,0.45794126528381834,0.5420587347161816
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:58.316000,trial_315_trial,192.5,grey,-999,0.5,0,158,1233,-999,-999,2,766.5,10050,315,1,trial,0.5214613505996428,0.4785386494003572
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:00.433000,trial_316_trial,192.5,grey,-999,0.5,0,159,1250,-999,-999,2,1050.0,10150,316,1,trial,0.5775379598120112,0.42246204018798883
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:02.796000,trial_317_trial,192.5,grey,-999,0.5,1,159,1233,-999,-999,2,733.200000000069,10100,317,0,trial,0.62704334200918,-0.62704334200918
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:04.898000,trial_318_trial,192.5,grey,-999,0.5,1,159,1217,-999,-999,1,749.900000000023,10050,318,0,trial,0.5535645028534979,-0.5535645028534979
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:06.995000,trial_319_trial,192.5,grey,-999,0.5,1,159,1233,-999,-999,1,566.400000000023,10000,319,0,trial,0.48869613675756735,-0.48869613675756735
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:08.934000,trial_320_trial,192.5,grey,-999,0.5,0,159,1217,-999,-999,2,583.100000000093,10000,320,1,trial,0.4314292423930518,0.5685707576069482
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:11.772000,trial_321_trial,192.5,grey,-999,0.5,0,159,1233,-999,-999,2,166.699999999953,10000,321,1,trial,0.49805608689946174,0.5019439131005383
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:14.266000,trial_322_trial,192.5,grey,-999,0.5,0,159,1250,-999,-999,2,300.099999999976,10000,322,1,trial,0.5568753958450117,0.44312460415498833
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:16.779000,trial_323_trial,177.5,grey,-999,0.5,1,159,1233,-999,-999,2,149.899999999906,9950,323,0,trial,0.6088020799085082,-0.6088020799085082
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:18.297000,trial_324_trial,177.5,grey,-999,0.5,0,159,1217,-999,-999,1,1383.3999999999,9950,324,1,trial,0.5374608071283771,0.46253919287162293
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:21.881000,trial_325_trial,190.0,grey,-999,0.5,0,160,1250,-999,-999,1,483.399999999906,10050,325,1,trial,0.5916625515362068,0.40833744846379316
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:24.100000,trial_326_trial,190.0,grey,-999,0.5,1,160,1233,-999,-999,1,700.0,10000,326,0,trial,0.6395127712686626,-0.6395127712686626
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:26.170000,trial_327_trial,175.0,grey,-999,0.5,1,160,1233,-999,-999,2,733.0,9950,327,0,trial,0.5645727266020746,-0.5645727266020746
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:28.263000,trial_328_trial,175.0,grey,-999,0.5,0,160,1217,-999,-999,1,816.5,9950,328,1,trial,0.4984143834853856,0.5015856165146144
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:31.265000,trial_329_trial,187.5,grey,-999,0.5,0,161,1217,-999,-999,1,150.0,10050,329,1,trial,0.5571917061511311,0.4428082938488689
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:32.783000,trial_330_trial,187.5,grey,-999,0.5,0,162,1217,-999,-999,1,749.900000000023,10150,330,1,trial,0.6090813240143357,0.3909186759856643
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:35.267000,trial_331_trial,187.5,grey,-999,0.5,0,163,1233,-999,-999,1,650.0,10250,331,1,trial,0.6548903591978753,0.3451096408021247
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:37.178000,trial_332_trial,187.5,grey,-999,0.5,0,163,1233,-999,-999,1,766.599999999976,10250,332,1,trial,0.6953313528081755,0.3046686471918245
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:40.246000,trial_333_trial,187.5,grey,-999,0.5,0,163,1233,-999,-999,1,1966.5,10250,333,1,trial,0.7310333482253593,0.26896665177464074
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:44.496000,trial_334_trial,187.5,grey,-999,0.5,0,164,1233,-999,-999,1,250.0,10350,334,1,trial,0.7625516756198663,0.23744832438013375
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:46.130000,trial_335_trial,187.5,grey,-999,0.5,0,165,1233,-999,-999,1,716.700000000069,10450,335,1,trial,0.7903765898897616,0.20962341011023844
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:48.145000,trial_336_trial,187.5,grey,-999,0.5,0,165,1217,-999,-999,1,950.0,10450,336,1,trial,0.8149408963783715,0.18505910362162847
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:51.427000,trial_337_trial,187.5,grey,-999,0.5,0,165,1233,-999,-999,1,366.599999999976,10450,337,1,trial,0.8366266829872169,0.16337331701278313
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:54.062000,trial_338_trial,187.5,grey,-999,0.5,1,165,1250,-999,-999,1,266.599999999976,10400,338,0,trial,0.8557712633995496,-0.8557712633995496
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:55.710000,trial_339_trial,187.5,grey,-999,0.5,0,165,1233,-999,-999,1,700.0,10400,339,1,trial,0.755489393224665,0.24451060677533498
P001,1,Cannonball_MF_reversal,2026-02-04,14:52:58.597000,trial_340_trial,187.5,grey,-999,0.5,0,165,1233,-999,-999,1,1016.80000000004,10400,340,1,trial,0.7841418871488252,0.21585811285117484
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:01.896000,trial_341_trial,187.5,grey,-999,0.5,0,166,1233,-999,-999,1,533.300000000046,10500,341,1,trial,0.8094367949997219,0.19056320500027812
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:03.745000,trial_342_trial,187.5,grey,-999,0.5,0,166,1217,-999,-999,1,666.599999999976,10500,342,1,trial,0.8317675688890358,0.1682324311109642
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:06.593000,trial_343_trial,187.5,grey,-999,0.5,0,166,1250,-999,-999,1,116.700000000069,10500,343,1,trial,0.851481555017591,0.14851844498240896
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:08.910000,trial_344_trial,187.5,grey,-999,0.5,0,167,1233,-999,-999,1,233.29999999993,10600,344,1,trial,0.86888539650572,0.13111460349427995
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:10.494000,trial_345_trial,187.5,grey,-999,0.5,0,168,1233,-999,-999,1,616.699999999953,10700,345,1,trial,0.8842498031035916,0.11575019689640842
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:12.881000,trial_346_trial,187.5,grey,-999,0.5,0,169,1217,-999,-999,1,633.400000000023,10800,346,1,trial,0.8978137619724271,0.10218623802757287
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:14.909000,trial_347_trial,187.5,grey,-999,0.5,0,170,1233,-999,-999,1,550.099999999976,10900,347,1,trial,0.9097882550336138,0.09021174496638618
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:16.762000,trial_348_trial,187.5,grey,-999,0.5,0,170,1217,-999,-999,1,566.899999999906,10900,348,1,trial,0.9203595407075815,0.07964045929241848
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:19.510000,trial_349_trial,200.0,grey,-999,0.5,0,171,1217,-999,-999,1,1399.90000000002,11000,349,1,trial,0.929692051088573,0.070307948911427
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:22.245000,trial_350_trial,200.0,grey,-999,0.5,0,172,1233,-999,-999,1,783.400000000023,11100,350,1,trial,0.937930949619694,0.06206905038030597
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:24.314000,trial_351_trial,200.0,grey,-999,0.5,0,173,1217,-999,-999,1,783.400000000023,11200,351,1,trial,0.94520438905185,0.05479561094815
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:26.448000,trial_352_trial,200.0,grey,-999,0.5,0,174,1217,-999,-999,1,700.0,11300,352,1,trial,0.9516255048082111,0.048374495191788935
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:28.513000,trial_353_trial,200.0,grey,-999,0.5,1,174,1250,-999,-999,1,683.5,11250,353,0,trial,0.9572941747601882,-0.9572941747601882
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:30.577000,trial_354_trial,200.0,grey,-999,0.5,0,175,1243,-999,-999,1,823.29999999993,11350,354,1,trial,0.8451155421532488,0.1548844578467512
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:33.243000,trial_355_trial,200.0,grey,-999,0.5,0,175,1233,-999,-999,1,499.900000000023,11350,355,1,trial,0.8632653723218783,0.13673462767812172
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:36.014000,trial_356_trial,200.0,grey,-999,0.5,0,176,1233,-999,-999,1,316.699999999953,11450,356,1,trial,0.8792883503858503,0.12071164961414971
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:37.664000,trial_357_trial,200.0,grey,-999,0.5,0,177,1233,-999,-999,1,633.300000000046,11550,357,1,trial,0.8934337073204995,0.10656629267950046
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:39.563000,trial_358_trial,200.0,grey,-999,0.5,0,177,1250,-999,-999,1,683.399999999906,11550,358,1,trial,0.9059214684601429,0.09407853153985712
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:42.443000,trial_359_trial,200.0,grey,-999,0.5,0,178,1217,-999,-999,1,1866.69999999995,11650,359,1,trial,0.9169458759036059,0.08305412409639412
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:45.610000,trial_360_trial,200.0,grey,-999,0.5,0,178,1233,-999,-999,1,633.200000000069,11650,360,1,trial,0.9266784098718968,0.07332159012810324
P001,1,Cannonball_MF_reversal,2026-02-04,14:53:48.494000,trial_361_trial,200.0,grey,-999,0.5,0,179,1233,-999,-999,1,25982.0,11750,361,1,trial,0.9352704560140322,0.06472954398596775
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:15.825000,trial_362_trial,200.0,grey,-999,0.5,1,179,1217,-999,-999,2,1149.80000000004,11700,362,0,trial,0.9428556601498828,-0.9428556601498828
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:18.325000,trial_363_trial,200.0,grey,-999,0.5,1,179,1233,-999,-999,2,850.099999999976,11650,363,0,trial,0.8323689764428363,-0.8323689764428363
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:20.541000,trial_364_trial,200.0,grey,-999,0.5,0,180,1233,-999,-999,2,33.5999999999767,11750,364,1,trial,0.7348294571773124,0.2651705428226876
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:21.989000,trial_365_trial,200.0,grey,-999,0.5,1,180,1217,-999,-999,1,633.400000000023,11700,365,0,trial,0.7659029450202116,-0.7659029450202116
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:23.980000,trial_366_trial,200.0,grey,-999,0.5,1,180,1233,-999,-999,1,616.79999999993,11650,366,0,trial,0.676152116751024,-0.676152116751024
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:25.957000,trial_367_trial,200.0,grey,-999,0.5,0,180,1233,-999,-999,1,449.900000000023,11650,367,1,trial,0.5969185625403566,0.4030814374596434
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:28.593000,trial_368_trial,200.0,grey,-999,0.5,0,181,1233,-999,-999,2,449.800000000046,11750,368,1,trial,0.644152866974299,0.35584713302570103
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:30.372000,trial_369_trial,200.0,grey,-999,0.5,1,181,1233,-999,-999,2,483.5,11700,369,0,trial,0.6858521124647698,-0.6858521124647698
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:32.221000,trial_370_trial,200.0,grey,-999,0.5,0,182,1233,-999,-999,2,566.800000000046,11800,370,1,trial,0.6054818833592261,0.39451811664077385
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:34.174000,trial_371_trial,200.0,grey,-999,0.5,0,182,1233,-999,-999,2,499.900000000023,11800,371,1,trial,0.6517127119073198,0.34828728809268017
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:36.922000,trial_372_trial,200.0,grey,-999,0.5,0,183,1233,-999,-999,2,149.900000000023,11900,372,1,trial,0.6925260718574141,0.3074739281425859
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:38.456000,trial_373_trial,200.0,grey,-999,0.5,0,183,1217,-999,-999,2,499.899999999906,11900,373,1,trial,0.7285567985981887,0.27144320140181133
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:41.138000,trial_374_trial,200.0,grey,-999,0.5,1,183,1216,-999,-999,2,2649.90000000002,11850,374,0,trial,0.7603653355835237,-0.7603653355835237
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:45.139000,trial_375_trial,200.0,grey,-999,0.5,0,184,1217,-999,-999,2,383.399999999906,11950,375,1,trial,0.6712634211705962,0.32873657882940377
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:46.891000,trial_376_trial,200.0,grey,-999,0.5,1,184,1217,-999,-999,2,599.900000000023,11900,376,0,trial,0.7097857697581701,-0.7097857697581701
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:48.838000,trial_377_trial,200.0,grey,-999,0.5,1,184,1216,-999,-999,2,266.900000000023,11850,377,0,trial,0.6266109221568236,-0.6266109221568236
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:50.455000,trial_378_trial,200.0,grey,-999,0.5,0,184,1250,-999,-999,1,416.800000000046,11850,378,1,trial,0.5531827552699471,0.4468172447300529
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:53.071000,trial_379_trial,200.0,grey,-999,0.5,1,184,1250,-999,-999,1,1549.90000000002,11800,379,0,trial,0.6055421541470728,-0.6055421541470728
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:56.005000,trial_380_trial,200.0,grey,-999,0.5,1,184,1233,-999,-999,1,416.400000000023,11750,380,0,trial,0.5345828893473095,-0.5345828893473095
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:57.794000,trial_381_trial,200.0,grey,-999,0.5,1,184,1233,-999,-999,2,433.300000000046,11700,381,0,trial,0.47193884624836263,-0.47193884624836263
P001,1,Cannonball_MF_reversal,2026-02-04,14:54:59.587000,trial_382_trial,200.0,grey,-999,0.5,1,184,1217,-999,-999,2,666.699999999953,11650,382,0,trial,0.41663562197093473,-0.41663562197093473
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:01.604000,trial_383_trial,200.0,grey,-999,0.5,0,185,1217,-999,-999,1,650.199999999953,11750,383,1,trial,0.36781299711818305,0.632187002881817
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:03.522000,trial_384_trial,200.0,grey,-999,0.5,1,185,1250,-999,-999,1,550.200000000069,11700,384,0,trial,0.44189458604347565,-0.44189458604347565
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:05.453000,trial_385_trial,200.0,grey,-999,0.5,1,185,1217,-999,-999,1,450.099999999976,11650,385,0,trial,0.39011203923002125,-0.39011203923002125
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:07.259000,trial_386_trial,200.0,grey,-999,0.5,0,185,1250,-999,-999,2,616.5,11650,386,1,trial,0.34439752818612884,0.6556024718138711
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:10.087000,trial_387_trial,200.0,grey,-999,0.5,1,185,1217,-999,-999,2,66.5,11600,387,0,trial,0.4212230127246024,-0.4212230127246024
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:11.505000,trial_388_trial,200.0,grey,-999,0.5,1,185,1217,-999,-999,1,483.200000000069,11550,388,0,trial,0.37186282352063227,-0.37186282352063227
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:13.339000,trial_389_trial,200.0,grey,-999,0.5,1,185,1217,-999,-999,2,699.900000000023,11500,389,0,trial,0.32828681088026473,-0.32828681088026473
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:15.387000,trial_390_trial,200.0,grey,-999,0.5,1,185,1250,-999,-999,1,850.0,11450,390,0,trial,0.2898171674640531,-0.2898171674640531
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:17.622000,trial_391_trial,200.0,grey,-999,0.5,0,186,1234,-999,-999,1,916.699999999953,11550,391,1,trial,0.2558555134507732,0.7441444865492268
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:20.405000,trial_392_trial,200.0,grey,-999,0.5,1,186,1217,-999,-999,1,700.100000000093,11500,392,0,trial,0.3430566196144006,-0.3430566196144006
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:22.453000,trial_393_trial,200.0,grey,-999,0.5,1,186,1233,-999,-999,2,483.199999999953,11450,393,0,trial,0.3028562052488343,-0.3028562052488343
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:24.303000,trial_394_trial,200.0,grey,-999,0.5,0,187,1233,-999,-999,1,816.699999999953,11550,394,1,trial,0.2673665972713788,0.7326334027286212
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:26.885000,trial_395_trial,200.0,grey,-999,0.5,0,188,1217,-999,-999,1,616.599999999976,11650,395,1,trial,0.35321879974702247,0.6467812002529776
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:28.789000,trial_396_trial,200.0,grey,-999,0.5,1,188,1233,-999,-999,1,799.900000000023,11600,396,0,trial,0.42901058094994254,-0.42901058094994254
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:30.953000,trial_397_trial,200.0,grey,-999,0.5,1,188,1250,-999,-999,1,816.800000000046,11550,397,0,trial,0.3787378209000558,-0.3787378209000558
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:33.152000,trial_398_trial,200.0,grey,-999,0.5,0,188,1250,-999,-999,2,2050.0,11550,398,1,trial,0.33435617523116473,0.6656438247688352
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:37.419000,trial_399_trial,200.0,grey,-999,0.5,0,189,1233,-999,-999,2,283.300000000046,11650,399,1,trial,0.4123583359405694,0.5876416640594306
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:39.435000,trial_400_trial,200.0,grey,-999,0.5,0,190,1250,-999,-999,2,616.699999999953,11750,400,1,trial,0.481219967062024,0.5187800329379759
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:41.337000,trial_401_trial,200.0,grey,-999,0.5,0,191,1217,-999,-999,2,599.800000000046,11850,401,1,trial,0.5420121835542469,0.45798781644575315
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:43.305000,trial_402_trial,200.0,grey,-999,0.5,0,192,1250,-999,-999,2,550.099999999976,11950,402,1,trial,0.5956805838789359,0.40431941612106415
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:45.155000,trial_403_trial,200.0,grey,-999,0.5,0,192,1233,-999,-999,2,650.099999999976,11950,403,1,trial,0.6430599584042841,0.3569400415957159
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:48.321000,trial_404_trial,212.5,grey,-999,0.5,0,193,1233,-999,-999,2,0.0,12050,404,1,trial,0.6848872742331955,0.3151127257668045
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:50.102000,trial_405_trial,212.5,grey,-999,0.5,0,193,1233,-999,-999,2,516.700000000069,12050,405,1,trial,0.721813138429978,0.27818686157002204
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:52.819000,trial_406_trial,212.5,grey,-999,0.5,0,194,1217,-999,-999,2,1866.59999999997,12150,406,1,trial,0.7544119179513916,0.24558808204860838
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:56.019000,trial_407_trial,212.5,grey,-999,0.5,0,195,1231,-999,-999,2,519.300000000046,12250,407,1,trial,0.7831906736935074,0.21680932630649263
P001,1,Cannonball_MF_reversal,2026-02-04,14:55:57.836000,trial_408_trial,212.5,grey,-999,0.5,0,195,1233,-999,-999,2,983.300000000046,12250,408,1,trial,0.8085970476198784,0.19140295238012162
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:01.018000,trial_409_trial,212.5,grey,-999,0.5,0,196,1233,-999,-999,2,199.900000000139,12350,409,1,trial,0.8310262256521295,0.16897377434787053
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:02.535000,trial_410_trial,212.5,grey,-999,0.5,0,197,1217,-999,-999,2,583.300000000046,12450,410,1,trial,0.8508270846279257,0.14917291537207433
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:04.487000,trial_411_trial,212.5,grey,-999,0.5,1,197,1233,-999,-999,2,583.300000000046,12400,411,0,trial,0.868307618939776,-0.868307618939776
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:06.435000,trial_412_trial,212.5,grey,-999,0.5,0,198,1250,-999,-999,2,549.900000000139,12500,412,1,trial,0.7665567006295789,0.23344329937042108
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:08.301000,trial_413_trial,212.5,grey,-999,0.5,0,199,1250,-999,-999,2,666.59999999986,12600,413,1,trial,0.79391229393107,0.20608770606893
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:10.766000,trial_414_trial,212.5,grey,-999,0.5,0,199,1233,-999,-999,2,450.09999999986,12600,414,1,trial,0.8180622759046936,0.1819377240953064
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:13.418000,trial_415_trial,212.5,grey,-999,0.5,1,199,1233,-999,-999,1,133.399999999906,12550,415,0,trial,0.8393822898008848,-0.8393822898008848
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:14.918000,trial_416_trial,212.5,grey,-999,0.5,0,199,1217,-999,-999,2,700.0,12550,416,1,trial,0.7410209292212769,0.25897907077872306
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:17.817000,trial_417_trial,212.5,grey,-999,0.5,0,199,1219,-999,-999,2,1800.10000000009,12550,417,1,trial,0.771368881605977,0.22863111839402295
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:21.799000,trial_418_trial,212.5,grey,-999,0.5,0,200,1250,-999,-999,2,166.900000000139,12650,418,1,trial,0.7981605689566932,0.20183943104330682
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:23.269000,trial_419_trial,212.5,grey,-999,0.5,0,201,1233,-999,-999,2,649.900000000139,12750,419,1,trial,0.8218127251878463,0.17818727481215368
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:25.284000,trial_420_trial,212.5,grey,-999,0.5,0,202,1233,-999,-999,2,466.600000000093,12850,420,1,trial,0.8426932500707975,0.15730674992920246
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:27.086000,trial_421_trial,212.5,grey,-999,0.5,1,202,1217,-999,-999,2,383.100000000093,12800,421,0,trial,0.86112693176673,-0.86112693176673
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:28.817000,trial_422_trial,212.5,grey,-999,0.5,0,203,1233,-999,-999,2,383.0,12900,422,1,trial,0.7602174681415071,0.23978253185849285
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:30.551000,trial_423_trial,225.0,grey,-999,0.5,0,204,1250,-999,-999,2,600.0,13000,423,1,trial,0.7883159119178458,0.21168408808215422
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:32.552000,trial_424_trial,225.0,grey,-999,0.5,0,204,1233,-999,-999,2,483.5,13000,424,1,trial,0.8131216948963662,0.1868783051036338
P001,1,Cannonball_MF_reversal,2026-02-04,14:56:35.232000,trial_425_trial,225.0,grey,-999,0.5,0,204,1233,-999,-999,2,166.900000000139,13000,425,1,trial,0.8350206610482074,0.16497933895179262
